1548547;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20M4A1-S%20%7C%20Bright%20Water%20%28Field-Tested%29;4548;5500;0;false;1680605763728
2421501;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Groundwater%20%28Factory%20New%29;3510;4803;0;false;1680605768629
49440520;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Fade%20%28Minimal%20Wear%29;3113;3400;0;false;1680605773631
176209505;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Phoenix%20Blacklight%20%28Minimal%20Wear%29;3531;3899;0;false;1680605778635
176209509;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Gold%20Bismuth%20%28Factory%20New%29;799;1308;0;false;1680605783951
6822844;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Undertow%20%28Minimal%20Wear%29;3445;4281;0;false;1680605788642
176209610;https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Hypnotic%20%28Minimal%20Wear%29;2762;5100;0;false;1680605793642
149887246;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Judgement%20of%20Anubis%20%28Minimal%20Wear%29;2257;2760;0;false;1680605798700
139691733;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Kumicho%20Dragon%20%28Minimal%20Wear%29;4800;5740;0;false;1680605803952
176288673;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP9%20%7C%20Starlight%20Protector%20%28Minimal%20Wear%29;3501;3869;0;false;1680605808692
176263042;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Turbo%20Peek%20%28Factory%20New%29;4476;5371;0;false;1680605813684
1919461;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Serum%20%28Field-Tested%29;3098;3257;0;false;1680605818678
1322045;https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Irradiated%20Alert%20%28Factory%20New%29;653;1049;0;false;1680605823691
